"OK","Oklahoma","Altus","90.9 FM","KKVO","35.565342","-96.928917"
"OK","Oklahoma","Ardmore","88.9 FM","K205FI","35.565342","-96.928917"
"OK","Oklahoma","Chickasha","100.9 FM","K265DT","35.565342","-96.928917"
"OK","Oklahoma","Duncan","103.1 FM","K276FR","35.565342","-96.928917"
"OK","Oklahoma","Enid","105.5 FM","K288FX","35.565342","-96.928917"
"OK","Oklahoma","Lawton","89.9 FM","KWKL","35.565342","-96.928917"
"OK","Oklahoma","McAlester","88.5 FM","KTKL","35.565342","-96.928917"
"OK","Oklahoma","Oklahoma City","88.9 FM","KYLV","35.565342","-96.928917"
"OK","Oklahoma","Stillwater","106.3 FM","K292FJ","35.565342","-96.928917"
"OK","Oklahoma","Tulsa","98.9 FM","K255BE","35.565342","-96.928917"
"OK","Oklahoma","Tulsa","106.5 FM","K293AP","35.565342","-96.928917"
"OK","Oklahoma","Tulsa","103.7 FM","KDKL","35.565342","-96.928917"
"OK","Oklahoma","Tulsa","88.1 FM","KTUA-HD2","35.565342","-96.928917"
"OK","Oklahoma","Tulsa-Bartlesville","89.1 FM","KKLB","35.565342","-96.928917"
"OR","Oregon","Astoria","88.7 FM","KLOY","44.572021","-122.070938"
"OR","Oregon","Bend","90.5 FM","KVLB","44.572021","-122.070938"
"OR","Oregon","Cave Junction","92.5 FM","K223CS","44.572021","-122.070938"
"OR","Oregon","Coos Bay","91.7 FM","K219CK","44.572021","-122.070938"
"OR","Oregon","Eugene","100.9 FM","K265DF","44.572021","-122.070938"
"OR","Oregon","Eugene","107.3 FM","K297AJ","44.572021","-122.070938"
"OR","Oregon","Grants Pass","91.1 FM","KLXG","44.572021","-122.070938"
"OR","Oregon","Hood River","91.1 FM","K216EB","44.572021","-122.070938"
"OR","Oregon","Klamath Falls","100.7 FM","KLKF","44.572021","-122.070938"
"OR","Oregon","La Grande","88.9 FM","K205DV","44.572021","-122.070938"
"OR","Oregon","La Pine","90.1 FM","KVLQ","44.572021","-122.070938"
"OR","Oregon","Medford/Ashland","101.1 FM","KLMD","44.572021","-122.070938"
"OR","Oregon","Newport","89.9 FM","K210CW","44.572021","-122.070938"
"OR","Oregon","Portland","97.9 FM","KLVP","44.572021","-122.070938"
"OR","Oregon","Roseburg","89.3 FM","KLOV","44.572021","-122.070938"
"OR","Oregon","Salem/Albany","107.1 FM","KLVU","44.572021","-122.070938"
"OR","Oregon","The Dalles","101.5 FM","KDLZ","44.572021","-122.070938"
"OR","Oregon","Tillamook","90.3 FM","KLON","44.572021","-122.070938"
"PA","Pennsylvania","Altoona","93.5 FM","WLKE","40.590752","-77.209755"
"PA","Pennsylvania","Bloomsburg","95.9 FM","WKBP","40.590752","-77.209755"
"PA","Pennsylvania","Gettysburg","1320 AM","WGET-AM","40.590752","-77.209755"
"PA","Pennsylvania","Gettysburg","93.7 FM","W229DK","40.590752","-77.209755"
"PA","Pennsylvania","Halifax","88.5 FM","WKHW","40.590752","-77.209755"
"PA","Pennsylvania","Harrisburg","92.1 FM","WKHL","40.590752","-77.209755"
"PA","Pennsylvania","Johnstown","105.7 FM","WLKJ","40.590752","-77.209755"
"PA","Pennsylvania","Oil City","96.3 FM","WLOQ","40.590752","-77.209755"
"PA","Pennsylvania","Philadelphia","106.9 FM","WKVP","40.590752","-77.209755"
"PA","Pennsylvania","Pittsburgh","98.3 FM","WPKV","40.590752","-77.209755"
"PA","Pennsylvania","Scranton","88.3 FM","WLKA","40.590752","-77.209755"
"PA","Pennsylvania","Somerset","97.7 FM","WLKH","40.590752","-77.209755"
"PA","Pennsylvania","State College","107.9 FM","WKPA","40.590752","-77.209755"
"PA","Pennsylvania","Sunbury","100.9 FM","WVLY-FM","40.590752","-77.209755"
"PA","Pennsylvania","Uniontown","92.5 FM","W223BY","40.590752","-77.209755"
"PA","Pennsylvania","Warren","105.1 FM","WFSH-FM","40.590752","-77.209755"
"PA","Pennsylvania","Williamsport","88.1 FM","WKWP","40.590752","-77.209755"
"PA","Pennsylvania","York","92.7 FM","WKYJ","40.590752","-77.209755"
"PR","Puerto Rico","San Juan","105.7 FM","WJKL","",""
"RI","Rhode Island","Providence","95.5 FM","WLVO","41.680893","-71.51178"
"RI","Rhode Island","Westerly","88.1 FM","WKIV","41.680893","-71.51178"
"SC","South Carolina","Columbia","89.7 FM","WMHK","33.856892","-80.945007"
"SC","South Carolina","Greenville-Spartanburg","94.5 FM","WKVG","33.856892","-80.945007"
"SC","South Carolina","Myrtle Beach","88.9 FM","WKVC","33.856892","-80.945007"
"SC","South Carolina","Orangeburg","100.3 FM","WORG","33.856892","-80.945007"
"SD","South Dakota","Aberdeen","94.9 FM","KLRJ","44.299782","-99.438828"
"SD","South Dakota","Huron","89.7 FM","KLUV","44.299782","-99.438828"
"SD","South Dakota","Mitchell","89.7 FM","K209FX","44.299782","-99.438828"
"SD","South Dakota","Sioux Falls","90.1 FM","KSFS","44.299782","-99.438828"
"SD","South Dakota","Yankton","88.7 FM","KLRK","44.299782","-99.438828"
"TN","Tennessee","Brownsville","101.7 FM","W269BB","35.747845","-86.692345"
"TN","Tennessee","Dyersburg","90.7 FM","WZKV","35.747845","-86.692345"
"TN","Tennessee","Jackson","96.9 FM","W245AR","35.747845","-86.692345"
"TN","Tennessee","Jackson","106.3 FM","W292CZ","35.747845","-86.692345"
"TN","Tennessee","Knoxville","88.3 FM","WYLV","35.747845","-86.692345"
"TN","Tennessee","Lawrenceburg","103.9 FM","WLFM","35.747845","-86.692345"
"TN","Tennessee","Memphis","94.1 FM","WKVF","35.747845","-86.692345"
"TN","Tennessee","Morristown","94.1 FM","WMXK","35.747845","-86.692345"
"TN","Tennessee","Murfreesboro","104.9 FM","WLVN","35.747845","-86.692345"
"TN","Tennessee","Nashville","97.1 FM","WLVU","35.747845","-86.692345"
"TN","Tennessee","Selmer-Jackson","90.5 FM","WXKV","35.747845","-86.692345"
"TN","Tennessee","Tullahoma","88.5 FM","WKTH","35.747845","-86.692345"
"TX","Texas","Amarillo","89.1 FM","KXLV","31.054487","-97.563461"
"TX","Texas","Anthony","102.7 FM","K274BL","31.054487","-97.563461"
"TX","Texas","Austin","105.9 FM","KFMK","31.054487","-97.563461"
"TX","Texas","Beaumont","98.1 FM","K251AL","31.054487","-97.563461"
"TX","Texas","Beaumont","105.3 FM","KLTW-HD2","31.054487","-97.563461"
"TX","Texas","Big Spring","97.3 FM","K247AZ","31.054487","-97.563461"
"TX","Texas","Borger","92.3 FM","K222BE","31.054487","-97.563461"
"TX","Texas","Bowie","92.3 FM","K222AW","31.054487","-97.563461"
"TX","Texas","Brownfield","106.1 FM","K291BD","31.054487","-97.563461"
"TX","Texas","Bryan-College Station","103.9 FM","KVLX","31.054487","-97.563461"
"TX","Texas","Corpus Christi","88.7 FM","KPLV","31.054487","-97.563461"
"TX","Texas","Dallas-Fort Worth","94.9 FM","KLTY","31.054487","-97.563461"
"TX","Texas","Dripping Springs","91.9 FM","KLLR","31.054487","-97.563461"
"TX","Texas","Dumas","92.5 FM","K223AU","31.054487","-97.563461"
"TX","Texas","El Paso","89.5 FM","KKLY","31.054487","-97.563461"
"TX","Texas","Fredericksburg","88.1 FM","KGKV","31.054487","-97.563461"
"TX","Texas","Groves","94.7 FM","K234AM","31.054487","-97.563461"
"TX","Texas","Hereford","90.9 FM","KRLH","31.054487","-97.563461"
"TX","Texas","Houston","97.1 FM","KLVH","31.054487","-97.563461"
"TX","Texas","Karnes City","103.1 FM","KZKV","31.054487","-97.563461"
"TX","Texas","Kerrville","99.9 FM","KLKV","31.054487","-97.563461"
"TX","Texas","Killeen","107.9 FM","K300BO","31.054487","-97.563461"
"TX","Texas","Killeen","88.5 FM","KVLT","31.054487","-97.563461"
"TX","Texas","Lubbock","90.9 FM","KKLU","31.054487","-97.563461"
"TX","Texas","Mauriceville","98.9 FM","K255BB","31.054487","-97.563461"
"TX","Texas","Midland/Odessa","90.5 FM","KLVW","31.054487","-97.563461"
"TX","Texas","Pampa","93.5 FM","K228EB","31.054487","-97.563461"
"TX","Texas","San Angelo","88.5 FM","KLRW","31.054487","-97.563461"
"TX","Texas","San Antonio","91.3 FM","KZLV","31.054487","-97.563461"
"TX","Texas","San Antonio","103.7 FM","KZAI-HD2","31.054487","-97.563461"
"TX","Texas","San Marcos/New Braunfels","106.3 FM","KMLR","31.054487","-97.563461"
"TX","Texas","Tyler","88.7 FM","KZLO","31.054487","-97.563461"
"TX","Texas","Waco","88.1 FM","KVLW","31.054487","-97.563461"
"TX","Texas","Waco","96.1 FM","K241BW","31.054487","-97.563461"
"TX","Texas","Wichita Falls","90.5 FM","KZKL","31.054487","-97.563461"
"UT","Utah","Logan","88.1 FM","KNKL","40.150032","-111.862434"
"UT","Utah","Moab","89.3 FM","K207EM","40.150032","-111.862434"
"UT","Utah","Price","102.5 FM","K273BT","40.150032","-111.862434"
"UT","Utah","Salt Lake City","107.5 FM","KKLV","40.150032","-111.862434"
"UT","Utah","St. George","90.3 FM","KLGU","40.150032","-111.862434"
"UT","Utah","Vernal","90.9 FM","KUKV","40.150032","-111.862434"
"VA","Virginia","Bedford","106.9 FM","WLGX","37.769337","-78.169968"
"VA","Virginia","Coeburn","99.7 FM","WGCK-FM","37.769337","-78.169968"
"VA","Virginia","Farmville","95.7 FM","WFLO-FM","37.769337","-78.169968"
"VA","Virginia","Fredericksburg","89.5 FM","WLJV","37.769337","-78.169968"
"VA","Virginia","Glade Spring","100.5 FM","WLGW","37.769337","-78.169968"
"VA","Virginia","Harrisonburg","102.9 FM","WLTK","37.769337","-78.169968"
"VA","Virginia","Manassas","94.3 FM","WLZV","37.769337","-78.169968"
"VA","Virginia","Norfolk","93.3 FM","W227BR","37.769337","-78.169968"
"VA","Virginia","Norfolk","90.7 FM","WZLV","37.769337","-78.169968"
"VA","Virginia","Norfolk","105.3 FM","WNOH-HD3","37.769337","-78.169968"
"VA","Virginia","Pennington Gap","105.5 FM","WLGY","37.769337","-78.169968"
"VA","Virginia","Petersburg","100.3 FM","WKYV","37.769337","-78.169968"
"VA","Virginia","Richmond","98.9 FM","WLFV","37.769337","-78.169968"
"VA","Virginia","Roanoke","106.1 FM","WLRX","37.769337","-78.169968"
"VA","Virginia","Williamsburg","97.7 FM","W249CT","37.769337","-78.169968"
"VA","Virginia","Winchester","103.3 FM","WTCF","37.769337","-78.169968"
"VI","Virgin Islands","Charlotte Amalie","107.3 FM","WVIE","",""
"WA","Washington","Aberdeen","89.9 FM","K210ES","47.400902","-121.490494"
"WA","Washington","Centralia","101.7 FM","K269FS","47.400902","-121.490494"
"WA","Washington","Ellensburg","88.5 FM","K203EN","47.400902","-121.490494"
"WA","Washington","Grand Coulee","98.5 FM","KLGW","47.400902","-121.490494"
"WA","Washington","Kennewick","103.1 FM","K276EU","47.400902","-121.490494"
"WA","Washington","Longview","90.3 FM","KLWO","47.400902","-121.490494"
"WA","Washington","Olympia","98.5 FM","KNBQ","47.400902","-121.490494"
"WA","Washington","Port Angeles","90.9 FM","K215DP","47.400902","-121.490494"
"WA","Washington","Seattle","104.5 FM","KLSW","47.400902","-121.490494"
"WA","Washington","Spokane","106.5 FM","KLSN","47.400902","-121.490494"
"WA","Washington","Tri-Cities","93.3 FM","KRKL","47.400902","-121.490494"
"WA","Washington","Wenatchee","88.1 FM","KLUW","47.400902","-121.490494"
"WA","Washington","Westport","101.3 FM","KLWA","47.400902","-121.490494"
"WA","Washington","Yakima","103.1 FM","KYKV","47.400902","-121.490494"
"WI","Wisconsin","Appleton","102.1 FM","W271AC","44.268543","-89.616508"
"WI","Wisconsin","Appleton","106.1 FM","W291CM","44.268543","-89.616508"
"WI","Wisconsin","Eau Claire","89.1 FM","W206AH","44.268543","-89.616508"
"WI","Wisconsin","Fond Du Lac","91.7 FM","WDKV","44.268543","-89.616508"
"WI","Wisconsin","Green Bay","90.5 FM","WPFF","44.268543","-89.616508"
"WI","Wisconsin","Green Bay","104.9 FM","WPCK","44.268543","-89.616508"
"WI","Wisconsin","La Crosse","100.1 FM","WLCW","44.268543","-89.616508"
"WI","Wisconsin","Milwaukee","93.3 FM","WLVE","44.268543","-89.616508"
"WI","Wisconsin","New London","97.3 FM","W247AS","44.268543","-89.616508"
"WI","Wisconsin","Oshkosh","105.3 FM","W287BZ","44.268543","-89.616508"
"WI","Wisconsin","Sheboygan","96.9 FM","W245AK","44.268543","-89.616508"
"WV","West Virginia","Charleston","98.1 FM","W251BH","38.491226","-80.954453"
"WV","West Virginia","Charleston","93.3 FM","WKVW","38.491226","-80.954453"
"WV","West Virginia","Clarksburg","88.1 FM","WKJL","38.491226","-80.954453"
"WV","West Virginia","Harrisville","90.7 FM","W214CG","38.491226","-80.954453"
"WV","West Virginia","Huntington","91.9 FM","WHKU","38.491226","-80.954453"
"WV","West Virginia","Morgantown","93.9 FM","W230AY","38.491226","-80.954453"
"WV","West Virginia","Morgantown","106.9 FM","WUKL","38.491226","-80.954453"
"WV","West Virginia","Parkersburg","91.9 FM","WLKP","38.491226","-80.954453"
"WV","West Virginia","Ripley","90.7 FM","WLKV","38.491226","-80.954453"
"WV","West Virginia","Saint Albans","94.9 FM","W235BF","38.491226","-80.954453"
"WV","West Virginia","Weirton","99.3 FM","W257BP","38.491226","-80.954453"
"WV","West Virginia","Wheeling","103.5 FM","WNKV","38.491226","-80.954453"
"WV","West Virginia","Wheeling","88.7 FM","WULV","38.491226","-80.954453"
"WY","Wyoming","Casper","89.1 FM","KLWC","42.755966","-107.30249"
"WY","Wyoming","Cheyenne/Laramie","90.9 FM","KLWV","42.755966","-107.30249"
"WY","Wyoming","Gillette","88.9 FM","KLOF","42.755966","-107.30249"
"WY","Wyoming","Jackson","88.3 FM","KMLT","42.755966","-107.30249"
"WY","Wyoming","Riverton","91.7 FM","KRKM","42.755966","-107.30249"
"WY","Wyoming","Rock Springs","101.9 FM","KLWR","42.755966","-107.30249"
"WY","Wyoming","Sheridan","89.9 FM","K210AM","42.755966","-107.30249"
